scenario_name,protocol_family,soundness_assumption,security_target_bits,cost_scenario_name,rate_parameter_name,log_rate,reciprocal_rate,grinding_bits,minimum_secure_query_count,total_explicit_query_count,chunk_size,proof_bytes,predicted_cu,lower_cu,upper_cu,verification_core_cu,transport_overhead_cu,cu_budget_fraction,proof_transport_pressure,assumption_qualified_feasible,assumption_feasibility_reasons,lower_bound_model_feasible,lower_bound_model_feasibility_reasons
qualified-circle-t100-r4-g16-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,16,42,42,640,14208,4905381.018520,4846359.623231,4964402.413810,4889372.474090,16008.544430,3.503844,11.532468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_proven-baseline,Circle,fri_proven,100.0,baseline,log_blowup,2,4,24,76,76,640,21824,10249813.947452,10190792.552163,10308835.342742,10225663.480586,24150.466866,7.321296,17.714286,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,100.0,fenzi_whir_core_0p8,log_blowup,2,4,24,76,76,640,21824,10249813.947452,10190792.552163,10308835.342742,10225663.480586,24150.466866,7.321296,17.714286,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_proven-m31_mul_0p75,Circle,fri_proven,100.0,m31_mul_0p75,log_blowup,2,4,24,76,76,640,21824,7949012.553908,7889991.158618,8008033.949197,7924862.087042,24150.466866,5.677866,17.714286,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,24,76,76,640,21824,7949012.553908,7889991.158618,8008033.949197,7924862.087042,24150.466866,5.677866,17.714286,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_conjectured-baseline,Circle,fri_conjectured,100.0,baseline,log_blowup,2,4,24,38,38,640,13312,5796835.687646,5737814.292356,5855857.082935,5781888.007441,14947.680205,4.140597,10.805195,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8,log_blowup,2,4,24,38,38,640,13312,5796835.687646,5737814.292356,5855857.082935,5781888.007441,14947.680205,4.140597,10.805195,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,100.0,m31_mul_0p75,log_blowup,2,4,24,38,38,640,13312,4547203.729241,4488182.333952,4606225.124531,4532256.049037,14947.680205,3.248003,10.805195,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g24-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,24,38,38,640,13312,4547203.729241,4488182.333952,4606225.124531,4532256.049037,14947.680205,3.248003,10.805195,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_proven-baseline,Circle,fri_proven,100.0,baseline,log_blowup,2,4,32,68,68,640,20032,9312335.625141,9253314.229851,9371357.020430,9290131.802030,22203.823111,6.651668,16.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,100.0,fenzi_whir_core_0p8,log_blowup,2,4,32,68,68,640,20032,9312335.625141,9253314.229851,9371357.020430,9290131.802030,22203.823111,6.651668,16.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_proven-m31_mul_0p75,Circle,fri_proven,100.0,m31_mul_0p75,log_blowup,2,4,32,68,68,640,20032,7232833.060047,7173811.664757,7291854.455336,7210629.236936,22203.823111,5.166309,16.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,32,68,68,640,20032,7232833.060047,7173811.664757,7291854.455336,7210629.236936,22203.823111,5.166309,16.259740,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_conjectured-baseline,Circle,fri_conjectured,100.0,baseline,log_blowup,2,4,32,34,34,640,12416,5328184.068838,5269162.673549,5387205.464128,5314122.168163,14061.900675,3.805846,10.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8,log_blowup,2,4,32,34,34,640,12416,5328184.068838,5269162.673549,5387205.464128,5314122.168163,14061.900675,3.805846,10.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,100.0,m31_mul_0p75,log_blowup,2,4,32,34,34,640,12416,4189201.524659,4130180.129369,4248222.919949,4175139.623984,14061.900675,2.992287,10.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r4-g32-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,2,4,32,34,34,640,12416,4189201.524659,4130180.129369,4248222.919949,4175139.623984,14061.900675,2.992287,10.077922,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_proven-baseline,Circle,fri_proven,100.0,baseline,log_blowup,3,8,0,67,67,640,22040,9252833.181305,9193811.786016,9311854.576595,9228511.386221,24321.795084,6.609167,17.889610,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,100.0,fenzi_whir_core_0p8,log_blowup,3,8,0,67,67,640,22040,9252833.181305,9193811.786016,9311854.576595,9228511.386221,24321.795084,6.609167,17.889610,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_proven-m31_mul_0p75,Circle,fri_proven,100.0,m31_mul_0p75,log_blowup,3,8,0,67,67,640,22040,7200992.969768,7141971.574478,7260014.365057,7176671.174683,24321.795084,5.143566,17.889610,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,3,8,0,67,67,640,22040,7200992.969768,7141971.574478,7260014.365057,7176671.174683,24321.795084,5.143566,17.889610,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_conjectured-baseline,Circle,fri_conjectured,100.0,baseline,log_blowup,3,8,0,34,34,640,13592,5357791.625549,5298770.230259,5416813.020838,5342446.768512,15344.857036,3.826994,11.032468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 102.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8,log_blowup,3,8,0,34,34,640,13592,5357791.625549,5298770.230259,5416813.020838,5342446.768512,15344.857036,3.826994,11.032468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 102.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,100.0,m31_mul_0p75,log_blowup,3,8,0,34,34,640,13592,4218809.081370,4159787.686080,4277830.476659,4203464.224333,15344.857036,3.013435,11.032468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 102.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g0-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,3,8,0,34,34,640,13592,4218809.081370,4159787.686080,4277830.476659,4203464.224333,15344.857036,3.013435,11.032468,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 102.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_proven-baseline,Circle,fri_proven,100.0,baseline,log_blowup,3,8,8,62,62,640,20768,8662923.967506,8603902.572217,8721945.362796,8639961.274658,22962.692849,6.187803,16.857143,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,100.0,fenzi_whir_core_0p8,log_blowup,3,8,8,62,62,640,20768,8662923.967506,8603902.572217,8721945.362796,8639961.274658,22962.692849,6.187803,16.857143,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_proven-m31_mul_0p75,Circle,fri_proven,100.0,m31_mul_0p75,log_blowup,3,8,8,62,62,640,20768,6749395.523750,6690374.128461,6808416.919040,6726432.830902,22962.692849,4.820997,16.857143,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,3,8,8,62,62,640,20768,6749395.523750,6690374.128461,6808416.919040,6726432.830902,22962.692849,4.820997,16.857143,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_conjectured-baseline,Circle,fri_conjectured,100.0,baseline,log_blowup,3,8,8,31,31,640,12832,5003982.675519,4944961.280230,5063004.070809,4989415.724689,14566.950830,3.574273,10.415584,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8,log_blowup,3,8,8,31,31,640,12832,5003982.675519,4944961.280230,5063004.070809,4989415.724689,14566.950830,3.574273,10.415584,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,100.0,m31_mul_0p75,log_blowup,3,8,8,31,31,640,12832,3947987.192009,3888965.796720,4007008.587299,3933420.241179,14566.950830,2.819991,10.415584,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g8-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,3,8,8,31,31,640,12832,3947987.192009,3888965.796720,4007008.587299,3933420.241179,14566.950830,2.819991,10.415584,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 101.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_proven-baseline,Circle,fri_proven,100.0,baseline,log_blowup,3,8,16,56,56,640,19232,7954798.260895,7895776.865605,8013819.656184,7933404.071438,21394.189457,5.681999,15.610390,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,100.0,fenzi_whir_core_0p8,log_blowup,3,8,16,56,56,640,19232,7954798.260895,7895776.865605,8013819.656184,7933404.071438,21394.189457,5.681999,15.610390,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_proven-m31_mul_0p75,Circle,fri_proven,100.0,m31_mul_0p75,log_blowup,3,8,16,56,56,640,19232,6207243.938477,6148222.543187,6266265.333766,6185849.749020,21394.189457,4.433746,15.610390,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_proven-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_proven,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,3,8,16,56,56,640,19232,6207243.938477,6148222.543187,6266265.333766,6185849.749020,21394.189457,4.433746,15.610390,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_conjectured-baseline,Circle,fri_conjectured,100.0,baseline,log_blowup,3,8,16,28,28,640,12064,4649744.737517,4590723.342228,4708766.132807,4636137.123080,13607.614438,3.321246,9.792208,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_conjectured-fenzi_whir_core_0p8,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8,log_blowup,3,8,16,28,28,640,12064,4649744.737517,4590723.342228,4708766.132807,4636137.123080,13607.614438,3.321246,9.792208,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_conjectured-m31_mul_0p75,Circle,fri_conjectured,100.0,m31_mul_0p75,log_blowup,3,8,16,28,28,640,12064,3676736.314676,3617714.919386,3735757.709966,3663128.700238,13607.614438,2.626240,9.792208,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g16-fri_conjectured-fenzi_whir_core_0p8_plus_m31_mul_0p75,Circle,fri_conjectured,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_blowup,3,8,16,28,28,640,12064,3676736.314676,3617714.919386,3735757.709966,3663128.700238,13607.614438,2.626240,9.792208,false,predicted CU exceeds the transaction compute budget; fri_conjectured soundness term 100.0 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g24-fri_proven-baseline,Circle,fri_proven,100.0,baseline,log_blowup,3,8,24,51,51,640,17952,7364635.143820,7305613.748530,7423656.539109,7344606.402088,20028.741731,5.260454,14.571429,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g24-fri_proven-fenzi_whir_core_0p8,Circle,fri_proven,100.0,fenzi_whir_core_0p8,log_blowup,3,8,24,51,51,640,17952,7364635.143820,7305613.748530,7423656.539109,7344606.402088,20028.741731,5.260454,14.571429,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-circle-t100-r8-g24-fri_proven-m31_mul_0p75,Circle,fri_proven,100.0,m31_mul_0p75,log_blowup,3,8,24,51,51,640,17952,5755392.589183,5696371.193894,5814413.984473,5735363.847452,20028.741731,4.110995,14.571429,false,predicted CU exceeds the transaction compute budget; fri_proven soundness term 100.5 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
